,age,geo,sex,isced11,Frequent drinkers,Non-drinkers,Occasional drinkers,clusters
997,From 25 to 34 years,Sweden,Females,Tertiary education (levels 5-8),0.24352802892138006,-0.672056672466458,0.9254816343756929,2
998,From 25 to 34 years,Sweden,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.3190018841823102,-0.018449799465582062,1.068840401400803,2
1002,From 25 to 34 years,Sweden,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-0.20950496342666577,0.49057250065453817,0.3804820001593888,2
1003,From 25 to 34 years,Sweden,Males,Tertiary education (levels 5-8),0.711998477226171,-1.0983830534318089,0.5146780271557313,1
1004,From 25 to 34 years,Sweden,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.3147414816211894,-1.0211845234735786,1.035800042086408,2
1008,From 25 to 34 years,Türkiye,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.8286183973329546,2.3467999107517534,-2.102758666329829,0
1009,From 25 to 34 years,Türkiye,Females,Tertiary education (levels 5-8),-1.6016957652869717,1.9009176257614857,-0.9845934429630576,0
1010,From 25 to 34 years,Türkiye,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.7450730092227948,2.1963454169530885,-1.686247317691178,0
1014,From 25 to 34 years,Türkiye,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.323279382076741,1.8100336260896783,-0.9373892417138953,0
1015,From 25 to 34 years,Türkiye,Males,Tertiary education (levels 5-8),-0.9748682172208483,1.6318608964466792,-0.8081792953239028,0
1016,From 25 to 34 years,Türkiye,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2812059649536407,1.674256695665249,-0.6623400822009013,0
1020,From 25 to 34 years,United Kingdom,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.2937340557299855,0.8506471413871368,-0.03666810014224791,0
1021,From 25 to 34 years,United Kingdom,Females,Tertiary education (levels 5-8),0.711998477226171,-0.2869499505090146,-0.025321166217241876,1
1022,From 25 to 34 years,United Kingdom,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.17946638824433297,-0.2542732627860266,0.692851287661131,2
1023,From 25 to 34 years,United Kingdom,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.5943048422628511,0.026317254723664227,-0.144682220241027,1
1024,From 25 to 34 years,United Kingdom,Males,Tertiary education (levels 5-8),1.3554509270938075,-1.1097895889853704,-0.5347964441568268,1
1025,From 25 to 34 years,United Kingdom,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9237027141632306,-0.8983011621284934,0.08226429203727263,1
1026,From 35 to 44 years,Austria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.1318285442358371,0.2745913607314873,1.5016403480354552,2
1027,From 35 to 44 years,Austria,Females,Tertiary education (levels 5-8),0.19237441388367194,-0.5983524354554609,0.9420476892922991,2
1028,From 35 to 44 years,Austria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.4014947840319031,-0.34740684144910866,1.447075153471359,2
1032,From 35 to 44 years,Austria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.3188865381600697,0.9935665995454002,-1.0497020416198177,0
1033,From 35 to 44 years,Austria,Males,Tertiary education (levels 5-8),1.1766326096466648,-1.2552234647964544,-0.15607560251890795,1
1034,From 35 to 44 years,Austria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.726941758307688,-0.7232617137379818,0.27949853410124453,1
1038,From 35 to 44 years,Belgium,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.11347664287597087,1.2085261634859084,-0.8491990597143898,0
1039,From 35 to 44 years,Belgium,Females,Tertiary education (levels 5-8),0.8155033625142856,-0.49771339022078126,-0.013978515851960641,1
1040,From 35 to 44 years,Belgium,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.5282659666820041,0.04829940466263492,-0.07641644406401131,1
1044,From 35 to 44 years,Belgium,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.3097080411352713,0.28909603001860074,-1.630339204974304,1
1045,From 35 to 44 years,Belgium,Males,Tertiary education (levels 5-8),1.7106075439954174,-1.010511681029816,-1.2405638867007152,1
1046,From 35 to 44 years,Belgium,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.2535922552380423,-0.7232617137379818,-0.5753017943203541,1
1050,From 35 to 44 years,Bulgaria,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.8753179063852597,1.0176852914978127,0.27949853410124453,0
1051,From 35 to 44 years,Bulgaria,Females,Tertiary education (levels 5-8),-0.3190018841823102,0.14413891090049502,0.9033833646445011,2
1052,From 35 to 44 years,Bulgaria,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.25378160474522643,0.5208681059550583,0.38608358774897117,2
1056,From 35 to 44 years,Bulgaria,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.2800790245376394,-0.0877341990632599,-1.1448494347126459,1
1057,From 35 to 44 years,Bulgaria,Males,Tertiary education (levels 5-8),0.4330788644266705,-0.5052311303334095,0.5537254792188775,1
1058,From 35 to 44 years,Bulgaria,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.7751423653172864,-0.5052311303334095,0.05398871921749986,1
1062,From 35 to 44 years,Croatia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.2007053580177787,1.6238346962332668,-0.6042774896773558,0
1063,From 35 to 44 years,Croatia,Females,Tertiary education (levels 5-8),-0.3962626995376209,0.6860850306289547,0.3188050829978025,0
1064,From 35 to 44 years,Croatia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.05152406730584,1.4521189861214565,-0.36196508963214585,0
1068,From 35 to 44 years,Croatia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.318886538160069,0.4686579624229174,-0.26454452807259027,1
1069,From 35 to 44 years,Croatia,Males,Tertiary education (levels 5-8),0.6592673955782555,0.30349477467619274,-0.546362270452104,1
1070,From 35 to 44 years,Croatia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.43709286724222246,0.3877653690602487,-0.3332746004600689,1
1074,From 35 to 44 years,Cyprus,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.6822473031195415,2.1057598644158677,-1.4704915212511616,0
1075,From 35 to 44 years,Cyprus,Females,Tertiary education (levels 5-8),-0.8369088303310096,1.0985314709647347,0.1048664112556893,0
1076,From 35 to 44 years,Cyprus,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.1468702594115052,1.6345308256550073,-0.6623400822009013,0
1080,From 35 to 44 years,Cyprus,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.331293197267843,0.62970794657094,-0.5001326722865651,1
1081,From 35 to 44 years,Cyprus,Males,Tertiary education (levels 5-8),0.39675799456665634,-0.37499421457333176,0.5035140186955317,1
1082,From 35 to 44 years,Cyprus,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.2477570366043687,0.026317254723664227,0.3356369460205189,2
1086,From 35 to 44 years,Czechia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.025016217185092143,0.00407020433039385,0.7095126444467977,2
1087,From 35 to 44 years,Czechia,Females,Tertiary education (levels 5-8),0.5672461706808573,-0.7673199421714947,0.5425732615273685,2
1088,From 35 to 44 years,Czechia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.10977878293779267,-0.38896210891580224,0.8923298346867242,2
1092,From 35 to 44 years,Czechia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",1.4136614060092856,-1.5953699623533473,-0.4309533499276118,1
1093,From 35 to 44 years,Czechia,Males,Tertiary education (levels 5-8),1.276775950407581,-1.0758635241913788,-0.4021854576416994,1
1094,From 35 to 44 years,Czechia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.3195453024943975,-1.4500582528195276,-0.3160754011335543,1
1098,From 35 to 44 years,Denmark,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.24882758150614456,1.0415557892411371,-0.39643581058037364,0
1099,From 35 to 44 years,Denmark,Females,Tertiary education (levels 5-8),0.4169798183441893,-0.9280116441242399,0.8536192119502173,2
1100,From 35 to 44 years,Denmark,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.03859215491192628,-0.5983524354554609,1.134846501940397,2
1104,From 35 to 44 years,Denmark,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.5904505844055116,-0.9789887331399793,0.6316983950147366,1
1105,From 35 to 44 years,Denmark,Males,Tertiary education (levels 5-8),1.1766326096466655,-1.685431032617389,0.003027478910282823,1
1106,From 35 to 44 years,Denmark,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0362859204131123,-1.612777308473594,0.22326685699157287,1
1110,From 35 to 44 years,Estonia,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.3496376367014587,-0.21586662304100498,1.2830060727629624,2
1111,From 35 to 44 years,Estonia,Females,Tertiary education (levels 5-8),-0.6260496623253896,-0.7495386280894626,1.952279625690745,2
1112,From 35 to 44 years,Estonia,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.6375644699065302,-0.7232617137379818,1.9468730661926263,2
1116,From 35 to 44 years,Estonia,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.4610877006493804,-0.1475890083295379,0.21200912970950012,1
1117,From 35 to 44 years,Estonia,Males,Tertiary education (levels 5-8),0.7677626853428555,-1.0983830534318089,0.4308643553826211,1
1118,From 35 to 44 years,Estonia,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.47302846557887135,-0.9686410833000109,0.7927141480544021,2
1122,From 35 to 44 years,Finland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1123,From 35 to 44 years,Finland,Females,Tertiary education (levels 5-8),0.28977004239013765,-1.334853648602651,1.2117302618229937,2
1124,From 35 to 44 years,Finland,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.20523398516346558,-0.5983524354554609,0.9254816343756929,2
1125,From 35 to 44 years,Finland,Males,"Less than primary, primary and lower secondary education (levels 0-2)",-1.9439920912916566,-2.428056151860982,-2.3527713147426024,1
1126,From 35 to 44 years,Finland,Males,Tertiary education (levels 5-8),1.2302984971619566,-1.1564454213121989,-0.28743488429049147,1
1127,From 35 to 44 years,Finland,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.9908859305636686,-0.3337826481380655,-0.4251971360698502,1
1134,From 35 to 44 years,Germany,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.25874439874159494,0.4598264371465584,0.475589079992093,2
1135,From 35 to 44 years,Germany,Females,Tertiary education (levels 5-8),0.5594810214349759,-0.5052311303334095,0.3748795187250997,1
1136,From 35 to 44 years,Germany,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.27302472198983035,-0.5203740199765416,0.7816306432995095,2
1140,From 35 to 44 years,Germany,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.6516786912424501,0.09682991697830126,-0.3046154915002226,1
1141,From 35 to 44 years,Germany,Males,Tertiary education (levels 5-8),1.3260927347288753,-1.334853648602651,-0.3734501843386102,1
1142,From 35 to 44 years,Germany,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),1.0049032811151724,-0.8501362695179828,-0.07641644406401157,1
1146,From 35 to 44 years,Greece,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-0.7439731182320264,0.8908557802187228,0.36367186603519275,0
1147,From 35 to 44 years,Greece,Females,Tertiary education (levels 5-8),0.05205894369618137,-0.08185775638326659,0.692851287661131,2
1148,From 35 to 44 years,Greece,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-0.28870835260135436,0.507938385493211,0.4476426402563167,2
1152,From 35 to 44 years,Greece,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.5400008015523323,0.250176196123708,-0.3160754011335543,1
1153,From 35 to 44 years,Greece,Males,Tertiary education (levels 5-8),0.6135205342936889,-0.15980664906256842,0.008694027131749665,1
1154,From 35 to 44 years,Greece,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.6592673955782561,-0.3337826481380655,0.09356737694698496,1
1158,From 35 to 44 years,Hungary,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.5276471735191437,1.3735544201629302,0.11616141587871776,0
1159,From 35 to 44 years,Hungary,Females,Tertiary education (levels 5-8),-0.7198737372264435,0.1699211957790019,1.2830060727629624,2
1160,From 35 to 44 years,Hungary,Females,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),-1.2484567962979745,0.8284074772394767,0.864683099911621,2
1164,From 35 to 44 years,Hungary,Males,"Less than primary, primary and lower secondary education (levels 0-2)",0.2772184670640675,-0.46799088164131,0.7317167874204101,2
1165,From 35 to 44 years,Hungary,Males,Tertiary education (levels 5-8),0.1448032968086333,-0.3680542704487542,0.8314824681005866,2
1166,From 35 to 44 years,Hungary,Males,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),0.2604135472666531,0.00407020433039385,0.3468536311252846,2
1170,From 35 to 44 years,Iceland,Females,"Less than primary, primary and lower secondary education (levels 0-2)",-1.0444131798255427,-0.04125120765502988,1.7627266589200992,2
1171,From 35 to 44 years,Iceland,Females,Tertiary education (levels 5-8),-0.4437379161985215,-1.0647464345239734,1.9468730661926263,2
